kfg_id,provenance_display,geo_zone,cluster_label,typology,typology_label,n_cords,n_pattern_types,n_unique_colors,numeric_coverage,frac_broken,iso_score,anomaly_class,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg
KH0528,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,8,0,5,0.75,0.25,0.3633595082206435,Normal,0,0,0,0,0,0,0,0,0
KH0529,Armatambo / Huaca San Pedro,Central Coast,Complex,1,T2,273,8,16,0.6263736263736264,0.1904761904761904,0.4678862194105002,Normal,1,1,1,1,1,1,1,1,0
KH0530,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,56,2,13,0.5714285714285714,0.4642857142857143,0.4097549411592473,Normal,1,1,0,0,0,0,0,0,0
KH0531,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,4,0,4,1.0,0.0,0.3620401214796663,Normal,0,0,0,0,0,0,0,0,0
KH0532,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,5,0,7,0.8,0.2,0.3645852645760856,Normal,0,0,0,0,0,0,0,0,0
KH0533,Pachacamac,Central Coast,Simple,0,T1,14,1,1,1.0,0.0,0.3629234761318115,Normal,0,0,0,0,0,0,0,0,1
KH0534,Pachacamac,Central Coast,Simple,0,T1,31,0,9,0.967741935483871,0.1935483870967742,0.3699567248339704,Normal,0,0,0,0,0,0,0,0,0
KH0535,Pachacamac,Central Coast,Simple,0,T1,96,3,9,0.6875,0.3541666666666667,0.3680720423316176,Normal,1,0,0,0,1,0,0,0,1
KH0536,Pachacamac,Central Coast,Simple,0,T1,51,5,7,0.7843137254901961,0.4313725490196078,0.4156571720719914,Normal,1,1,1,1,0,0,1,0,0
KH0537,Pachacamac,Central Coast,Simple,0,T1,27,2,6,0.8148148148148148,0.2592592592592592,0.3459947183220116,Normal,1,0,0,1,0,0,0,0,0
KH0538,Pachacamac,Central Coast,Simple,0,T1,13,1,7,0.7692307692307693,0.3076923076923077,0.3602523300684276,Normal,0,0,0,0,0,0,0,0,1
KH0539,Pachacamac,Central Coast,Simple,0,T1,27,0,10,0.6296296296296297,0.6296296296296297,0.400445783810386,Normal,0,0,0,0,0,0,0,0,0
KH0540,Pachacamac,Central Coast,Simple,0,T1,18,1,8,0.8888888888888888,0.6666666666666666,0.4287825782005795,Normal,0,0,0,1,0,0,0,0,0
KH0541,Pachacamac,Central Coast,Simple,0,T1,20,0,7,0.9,0.2,0.3896585477432598,Normal,0,0,0,0,0,0,0,0,0
KH0542,Pachacamac,Central Coast,Simple,0,T1,27,0,2,0.925925925925926,0.1851851851851851,0.3679369376197101,Normal,0,0,0,0,0,0,0,0,0
KH0543,Pachacamac,Central Coast,Simple,0,T1,43,2,15,0.813953488372093,0.6744186046511628,0.4182162293117645,Normal,1,0,0,1,0,0,0,0,0
KH0544,Pachacamac,Central Coast,Simple,0,T1,57,3,5,0.543859649122807,0.4912280701754385,0.3701480330250304,Normal,1,1,1,0,0,0,0,0,0
KH0545,Pachacamac,Central Coast,Simple,0,T1,15,1,8,0.5333333333333333,0.4666666666666667,0.4337739717422496,Normal,1,0,0,0,0,0,0,0,0
KH0546,Pachacamac,Central Coast,Simple,0,T1,63,2,6,0.6984126984126984,0.2539682539682539,0.358797318848523,Normal,1,1,0,0,0,0,0,0,0
KH0547,Cieneguilla (Lurin Valley),Central Coast,Simple,0,T1,9,0,2,0.3333333333333333,0.7777777777777778,0.4333434540922499,Normal,0,0,0,0,0,0,0,0,0
KH0548,Cieneguilla (Lurin Valley),Central Coast,Simple,0,T1,12,0,3,0.75,0.3333333333333333,0.3938592147931544,Normal,0,0,0,0,0,0,0,0,0
KH0549,Pachacamac,Central Coast,Simple,0,T1,136,4,24,0.7867647058823529,0.2720588235294117,0.4134323147580353,Normal,1,1,1,1,0,0,0,0,0
KH0550,Pachacamac,Central Coast,Simple,0,T1,35,3,2,0.6857142857142857,0.3714285714285714,0.3636811449761566,Normal,1,1,1,0,0,0,0,0,0
KH0551,Pachacamac,Central Coast,Simple,0,T1,22,1,2,0.4545454545454545,0.1363636363636363,0.3710360550208449,Normal,0,0,0,0,0,0,0,0,1
KH0552,Pachacamac,Central Coast,Simple,0,T1,29,3,7,0.8275862068965517,0.4827586206896552,0.3652097991609142,Normal,1,1,0,0,0,1,0,0,0
KH0553,Pachacamac,Central Coast,Simple,0,T1,9,0,1,1.0,0.0,0.3719786558262108,Normal,0,0,0,0,0,0,0,0,0
KH0554,Pachacamac,Central Coast,Simple,0,T1,18,2,3,1.0,0.0,0.3529110664502246,Normal,1,0,0,0,1,0,0,0,0
KH0555,Pachacamac,Central Coast,Simple,0,T1,31,2,5,0.7419354838709677,0.1290322580645161,0.3454927350363391,Normal,1,0,0,1,0,0,0,0,0
KH0556,Pachacamac (Casa de los Quipus),Central Coast,Simple,0,T1,7,0,7,0.8571428571428571,0.1428571428571428,0.3639068739505096,Normal,0,0,0,0,0,0,0,0,0
KH0557,Pachacamac,Central Coast,Simple,0,T1,55,0,11,0.0,0.0545454545454545,0.4330637943300856,Candidate,0,0,0,0,0,0,0,0,0
KH0558,Pachacamac,Central Coast,Simple,0,T1,17,0,8,0.0,0.2352941176470588,0.4224907695880536,Candidate,0,0,0,0,0,0,0,0,0
KH0559,Pachacamac,Central Coast,Simple,0,T1,77,3,14,0.8571428571428571,0.3896103896103896,0.3867036904255927,Normal,1,1,0,1,0,0,0,0,0
KH0560,Pachacamac,Central Coast,Simple,0,T1,10,0,4,0.0,0.1,0.4165859519790851,Candidate,0,0,0,0,0,0,0,0,0
KH0561,Pachacamac (Casa del Quipu),Central Coast,Simple,0,T1,67,1,11,0.6716417910447762,0.2388059701492537,0.4202328046624066,Normal,1,0,0,0,0,0,0,0,0
KH0562,Pachacamac (Casa del Quipu),Central Coast,Simple,0,T1,110,3,7,0.9363636363636364,0.2727272727272727,0.3633918388334385,Normal,1,1,0,0,1,0,0,0,0
KH0563,Pachacamac,Central Coast,Simple,0,T1,48,0,11,0.875,0.125,0.3749510859095545,Normal,0,0,0,0,0,0,0,0,0
KH0564,Pachacamac,Central Coast,Simple,0,T1,15,3,1,0.6666666666666666,0.0,0.3636297224498928,Normal,1,0,1,0,0,0,0,0,1
KH0565,Ocucaje / Ullujaya (Ica),Ica & Paracas,Simple,0,T1,29,3,5,0.9655172413793104,0.1034482758620689,0.346641701947721,Normal,1,1,1,0,0,0,0,0,0
KH0566,Ocucaje / Ullujaya (Ica),Ica & Paracas,Simple,0,T1,86,2,16,0.7325581395348837,0.0348837209302325,0.3708777276677111,Normal,1,0,0,0,0,0,0,0,1
KH0567,Huacho (Central Coast),Central Coast,Simple,0,T1,32,1,11,1.0,0.09375,0.3860570395960574,Normal,1,0,0,0,0,0,0,0,0
KH0568,Unknown,,Complex,1,T2,225,2,32,0.2355555555555555,0.5511111111111111,0.5653996417570605,High-confidence,0,0,0,0,0,0,1,1,0
KH0569,South Coast,Nazca & Far South,Simple,0,T1,101,3,7,0.7722772277227723,0.0792079207920792,0.354593673982115,Normal,1,1,1,0,0,0,0,0,0
KH0570,Unknown,,Simple,0,T1,24,1,3,0.875,0.2083333333333333,0.3573108204352456,Normal,1,0,0,0,0,0,0,0,0
KH0571,Unknown,,Simple,0,T1,55,0,29,0.0909090909090909,0.2909090909090909,0.4722979729108174,Normal,0,0,0,0,0,0,0,0,0
KH0572,Unknown,,Simple,0,T1,11,2,2,0.9090909090909092,0.0,0.3475086948438536,Normal,1,0,0,0,0,0,0,0,1
KH0573,Unknown,,Simple,0,T1,39,4,4,0.8717948717948718,0.1794871794871795,0.3775760509319407,Normal,1,1,0,1,0,0,0,1,0
KH0574,"Quillagua, Valle de Loa",Arica & N. Chile,Simple,0,T1,80,4,11,0.475,0.6625,0.4377068609928408,Normal,1,1,0,1,0,0,0,1,0
KH0575,Unknown,,Simple,0,T1,66,4,5,0.5454545454545454,0.7272727272727273,0.4326614322153013,Normal,1,1,1,1,0,0,0,0,0
KH0576,Unknown,,Simple,0,T1,86,4,5,0.4767441860465116,0.872093023255814,0.4980188453177954,Candidate,1,1,0,0,1,0,0,0,1
KH0577,"Armatambo, Lima",Central Coast,Simple,0,T1,34,2,20,0.5,0.4117647058823529,0.3963531480593502,Normal,1,1,0,0,0,0,0,0,0
KH0578,Unknown,,Simple,0,T1,9,0,3,0.1111111111111111,0.5555555555555556,0.4392236070132009,Normal,0,0,0,0,0,0,0,0,0
KH0579,Unknown,,Simple,0,T1,7,0,3,0.1428571428571428,1.0,0.5000742517965223,Candidate,0,0,0,0,0,0,0,0,0
KH0580,Cerro Solar (foothills),Central Coast,Simple,0,T1,29,4,5,0.7931034482758621,0.5862068965517241,0.3938345680270727,Normal,1,1,1,0,1,0,0,0,0
KH0581,Unknown,,Simple,0,T1,32,3,5,0.84375,0.0,0.3450413005626355,Normal,1,0,1,0,0,0,0,0,1
KH0582,Unknown,,Simple,0,T1,34,4,3,1.0,0.2352941176470588,0.3702764741834322,Normal,1,1,1,0,0,0,0,0,1
KH0583,Unknown,,Simple,0,T1,46,4,3,0.8913043478260869,0.6739130434782609,0.4121281044290016,Normal,1,0,1,0,1,0,0,1,0
KH0584,Unknown,,Simple,0,T1,54,1,11,0.5370370370370371,0.8518518518518519,0.4245065527683785,Candidate,1,0,0,0,0,0,0,0,0
KH0585,Unknown,,Simple,0,T1,34,2,3,0.6470588235294118,0.5588235294117647,0.4120726442888833,Normal,1,0,0,1,0,0,0,0,0
KH0586,Unknown,,Complex,0,T1,189,4,10,0.8571428571428571,0.0952380952380952,0.3822745190690299,Normal,1,1,1,0,1,0,0,0,0
KH0587,Unknown,,Simple,0,T1,180,4,8,0.9444444444444444,0.0833333333333333,0.3921581943775278,Normal,1,1,1,0,1,0,0,0,0
KH0588,Unknown,,Simple,0,T1,41,3,3,0.7317073170731707,0.8048780487804879,0.4127083975046167,Normal,1,0,0,0,0,1,0,1,0
KH0589,Unknown,,Simple,0,T1,33,0,6,0.0,0.0303030303030303,0.4220676999230345,Candidate,0,0,0,0,0,0,0,0,0
KH0590,Unknown,,Simple,0,T1,91,5,7,0.6373626373626373,0.0109890109890109,0.374186258690771,Normal,1,1,1,0,1,0,0,0,1
KH0591,Unknown,,Simple,0,T1,45,2,10,0.6444444444444445,0.1777777777777777,0.3561084585421878,Normal,1,0,0,0,0,0,0,0,1
KH0592,Unknown,,Simple,0,T1,65,3,6,0.7846153846153846,0.3076923076923077,0.3563174592987922,Normal,1,0,0,1,0,0,0,1,0
KH0593,Unknown,,Simple,0,T1,82,1,6,0.9634146341463414,0.0365853658536585,0.3972816101398744,Normal,1,0,0,0,0,0,0,0,0
KH0594,Unknown,,Simple,0,T1,41,0,10,0.2195121951219512,0.7317073170731707,0.4565255651831223,Normal,0,0,0,0,0,0,0,0,0
KH0595,Unknown,,Complex,0,T1,157,8,6,0.7961783439490446,0.286624203821656,0.4389916681792669,Normal,1,1,1,1,1,0,1,1,1
KH0596,Unknown,,Simple,0,T1,62,1,23,0.532258064516129,0.0967741935483871,0.482889520649211,Normal,1,0,0,0,0,0,0,0,0
KH0597,Unknown,,Complex,0,T1,207,6,8,0.9130434782608696,0.0483091787439613,0.3996001166726055,Normal,1,1,1,1,1,0,0,1,0
KH0598,Unknown,,Simple,0,T1,50,1,7,0.68,0.46,0.3693787697291855,Normal,1,0,0,0,0,0,0,0,0
KH0599,Unknown,,Complex,0,T1,150,7,31,0.9266666666666666,0.22,0.4887599853188395,Normal,1,1,1,1,0,1,1,0,1
KH0600,Unknown,,Complex,0,T1,282,4,10,0.7553191489361702,0.2624113475177305,0.4488258865703349,Normal,1,0,1,1,0,0,0,1,0
KH0601,Unknown,,Complex,0,T1,367,6,11,0.4141689373297003,0.444141689373297,0.4683719933917584,Normal,1,1,1,1,1,0,0,0,1
KH0602,Unknown,,Complex,0,T1,249,5,10,0.6305220883534136,0.5461847389558233,0.4326277076926032,Normal,1,1,1,1,0,0,1,0,0
KH0603,Unknown,,Complex,0,T1,153,6,21,0.8235294117647058,0.3071895424836601,0.4292125502824202,Normal,1,1,1,1,0,0,0,1,1
KH0604,Unknown,,Simple,0,T1,90,4,8,0.6777777777777778,0.4888888888888889,0.3884094696944667,Normal,1,1,1,0,0,0,0,1,0
KH0604A,Unknown,,Simple,0,T1,43,2,8,0.813953488372093,0.3023255813953488,0.35812642539859,Normal,1,1,0,0,0,0,0,0,0
KH0604B,Unknown,,Simple,0,T1,47,3,5,0.6382978723404256,0.6595744680851063,0.3846365983783373,Normal,1,1,1,0,0,0,0,0,0
KH0605,Unknown,,Simple,0,T1,52,2,10,0.4038461538461538,0.1923076923076923,0.3821660820893407,Normal,1,0,0,0,0,0,0,0,1
KH0605A,Unknown,,Simple,0,T1,24,0,7,0.2083333333333333,0.1666666666666666,0.3966566897300071,Normal,0,0,0,0,0,0,0,0,0
KH0605B,Unknown,,Simple,0,T1,15,0,8,0.0,0.2,0.4235545319012416,Candidate,0,0,0,0,0,0,0,0,0
KH0605C,Unknown,,Simple,0,T1,15,1,7,0.9333333333333332,0.1333333333333333,0.3486272577029087,Normal,0,0,0,0,0,0,0,0,1
KH0606,Unknown,,Simple,0,T1,39,2,5,0.7435897435897436,0.2564102564102564,0.3530783282780226,Normal,1,0,0,0,0,0,0,0,1
KH0606A,Unknown,,Simple,0,T1,25,2,7,0.64,0.32,0.3568819259008733,Normal,1,0,0,0,0,0,0,0,1
KH0606B,Unknown,,Simple,0,T1,11,0,4,0.8181818181818182,0.1818181818181818,0.3578645839076826,Normal,0,0,0,0,0,0,0,0,0
KH0606C,Unknown,,Simple,0,T1,8,2,2,0.625,0.0,0.3586549700822483,Normal,1,0,0,0,0,0,0,0,1
KH0607,Unknown,,Complex,0,T1,211,7,12,0.95260663507109,0.1800947867298578,0.4264489969208987,Normal,1,1,1,0,1,1,0,1,1
KH0607A,Unknown,,Simple,0,T1,80,4,7,0.925,0.3375,0.3675264324281809,Normal,1,1,1,0,0,1,0,0,0
KH0607B,Unknown,,Simple,0,T1,43,3,6,0.9302325581395348,0.0,0.3472773118970758,Normal,1,1,0,0,0,0,0,1,0
KH0607C,Unknown,,Simple,0,T1,73,3,11,0.9041095890410958,0.0821917808219178,0.3688930562936641,Normal,1,0,1,0,0,0,0,1,0
KH0607D,Unknown,,Simple,0,T1,23,2,3,0.9130434782608696,0.217391304347826,0.347774846698635,Normal,1,0,1,0,0,0,0,0,0
KH0608,Incahuasi,Cañete–Pisco,Simple,0,T1,36,4,9,1.0,0.0555555555555555,0.3714085860542233,Normal,1,0,1,0,1,0,0,0,1
KH0609,Incahuasi,Cañete–Pisco,Simple,0,T1,4,1,4,1.0,0.0,0.3549038500274826,Normal,0,0,0,0,0,1,0,0,0
KH0610,Incahuasi,Cañete–Pisco,Simple,0,T1,8,1,2,1.0,0.0,0.3538619590505464,Normal,0,0,0,0,0,0,0,0,1
KH0611,Incahuasi,Cañete–Pisco,Simple,0,T1,32,1,16,0.84375,0.3125,0.430430277197432,Normal,0,0,0,0,0,0,0,1,0
KH0612,Incahuasi,Cañete–Pisco,Complex,0,T1,193,5,26,0.7202072538860104,0.2849740932642487,0.4391815538875355,Normal,1,1,1,1,0,0,0,1,0
KH0613,Incahuasi,Cañete–Pisco,Simple,0,T1,13,0,2,0.9230769230769232,0.0,0.3609957235008746,Normal,0,0,0,0,0,0,0,0,0
KH0614,Incahuasi,Cañete–Pisco,Simple,0,T1,6,0,5,0.8333333333333334,0.5,0.3928446186564648,Normal,0,0,0,0,0,0,0,0,0
KH0615,Incahuasi,Cañete–Pisco,Simple,0,T1,6,0,3,1.0,0.0,0.3612327225690577,Normal,0,0,0,0,0,0,0,0,0
KH0616,Incahuasi,Cañete–Pisco,Simple,0,T1,95,6,31,0.936842105263158,0.0947368421052631,0.462511737264646,Normal,1,1,1,1,0,1,0,0,1
KH0617,Incahuasi,Cañete–Pisco,Complex,1,T2,374,7,12,0.5133689839572193,0.7727272727272727,0.6219633788807309,High-confidence,1,1,1,1,1,0,1,1,0
KH0618,Incahuasi,Cañete–Pisco,Simple,0,T1,126,5,37,0.7301587301587301,0.7380952380952381,0.5216434085561036,Candidate,1,0,1,1,0,1,0,1,0
KH0619,Incahuasi,Cañete–Pisco,Simple,0,T1,30,2,3,0.7333333333333333,0.5,0.3702831050279299,Normal,0,0,0,0,0,1,0,0,1
KH0620,Incahuasi,Cañete–Pisco,Simple,0,T1,78,4,42,0.7307692307692307,0.7435897435897436,0.4714373618832859,Normal,1,1,0,1,0,0,0,1,0
KH0621,Incahuasi,Cañete–Pisco,Simple,0,T1,60,0,8,1.0,0.0,0.5084204834528125,High-confidence,0,0,0,0,0,0,0,0,0
KH0622,Incahuasi,Cañete–Pisco,Simple,0,T1,10,2,1,0.7,0.4,0.3778896952765163,Normal,0,0,0,0,0,1,0,0,1
KH0623,Incahuasi,Cañete–Pisco,Simple,0,T1,9,0,2,0.8888888888888888,0.0,0.3665405880091899,Normal,0,0,0,0,0,0,0,0,0
KH0624,Incahuasi,Cañete–Pisco,Simple,0,T1,5,1,1,1.0,0.0,0.3647530857304914,Normal,0,0,0,0,0,0,0,0,1
KH0625,Incahuasi,Cañete–Pisco,Simple,0,T1,13,0,7,0.3076923076923077,0.8461538461538461,0.4405218887922395,Candidate,0,0,0,0,0,0,0,0,0
KH0626,Incahuasi,Cañete–Pisco,Simple,0,T1,6,1,2,1.0,0.1666666666666666,0.3702936788558159,Normal,0,0,0,0,0,0,0,0,1
KH0627,Incahuasi,Cañete–Pisco,Simple,0,T1,4,0,3,1.0,1.0,0.4617139290217483,Candidate,0,0,0,0,0,0,0,0,0
KH0628,Incahuasi,Cañete–Pisco,Simple,0,T1,11,1,5,0.6363636363636364,0.8181818181818182,0.4109422962554265,Normal,0,0,0,0,0,0,1,0,0
KH0629,Incahuasi,Cañete–Pisco,Simple,0,T1,24,0,4,0.625,0.125,0.4241499922437488,Normal,0,0,0,0,0,0,0,0,0
KH0630,Incahuasi,Cañete–Pisco,Simple,0,T1,74,3,13,0.5135135135135135,0.8243243243243243,0.5273720494438546,Normal,1,0,0,1,0,0,0,1,0
KH0631,Unknown,,Simple,0,T1,22,1,4,0.5909090909090909,0.0,0.3537722630483867,Normal,0,0,0,0,0,0,0,0,1
KH0632,Unknown,,Simple,0,T1,14,0,6,1.0,0.0,0.3640429984944409,Normal,0,0,0,0,0,0,0,0,0
KH0633,Unknown,,Simple,0,T1,67,5,12,0.835820895522388,0.1194029850746268,0.4092437591012534,Normal,1,0,1,1,0,0,0,1,1
KH0634,Unknown,,Simple,0,T1,42,2,8,0.9047619047619048,0.238095238095238,0.3798595861948843,Normal,1,0,0,1,0,0,0,0,0
KH0635,Unknown,,Complex,0,T1,166,6,10,0.5903614457831325,0.4518072289156626,0.4647753435247658,Normal,1,1,1,1,0,0,1,1,0
KH0653,Huacones,Cañete–Pisco,Simple,0,T1,16,3,8,0.625,0.5,0.3850181842282272,Normal,1,0,0,1,0,0,0,0,1
KH0654,Huacones,Cañete–Pisco,Simple,0,T1,10,0,2,1.0,0.3,0.3940686163367708,Normal,0,0,0,0,0,0,0,0,0
KH0655,Huacones,Cañete–Pisco,Simple,0,T1,2,0,2,0.0,0.0,0.4264447948130137,Candidate,0,0,0,0,0,0,0,0,0
KH0656,Huacones,Cañete–Pisco,Simple,0,T1,12,0,1,1.0,0.1666666666666666,0.3716778465752958,Normal,0,0,0,0,0,0,0,0,0
KH0657,Huacones,Cañete–Pisco,Simple,0,T1,12,0,9,1.0,0.1666666666666666,0.370251972151662,Normal,0,0,0,0,0,0,0,0,0
KH0658,Huacones,Cañete–Pisco,Simple,0,T1,10,1,1,0.8,0.0,0.360928245339027,Normal,0,0,0,0,0,0,0,0,1
KH0659,Huacones,Cañete–Pisco,Simple,0,T1,5,0,5,1.0,0.0,0.3627643856974696,Normal,0,0,0,0,0,0,0,0,0
KH0660,Huacones,Cañete–Pisco,Simple,0,T1,11,1,7,0.6363636363636364,0.0,0.3556948056216651,Normal,0,0,0,0,0,1,0,0,0
KH0661,Huacones,Cañete–Pisco,Simple,0,T1,8,0,8,1.0,0.0,0.4776997345774242,Candidate,0,0,0,0,0,0,0,0,0
KH0662,Huacones,Cañete–Pisco,Simple,0,T1,8,0,4,0.5,0.5,0.4001556337168932,Normal,0,0,0,0,0,0,0,0,0
KH0663,Huacones,Cañete–Pisco,Simple,0,T1,7,0,2,0.8571428571428571,0.1428571428571428,0.360624499650164,Normal,0,0,0,0,0,0,0,0,0
KH0664,Unknown,,Simple,0,T1,46,1,12,0.7391304347826086,0.3478260869565217,0.3693290468862904,Normal,0,1,0,0,0,0,0,0,0
KH0665,Unknown,,Complex,1,T2,354,3,136,0.4011299435028249,0.2401129943502825,0.6942255550168085,High-confidence,1,1,0,1,0,0,0,0,0
KH0666,Unknown,,Simple,0,T1,17,2,1,1.0,0.0,0.3623331180474088,Normal,1,0,1,0,0,0,0,0,0
KH0667,Unknown,,Complex,0,T1,189,5,10,0.7142857142857143,0.3756613756613756,0.396920188321071,Normal,1,1,1,0,1,0,0,1,0
KH0668,Rimac Valley,Central Coast,Simple,0,T1,6,3,3,0.8333333333333334,0.5,0.37372771842667,Normal,1,1,0,0,1,0,0,0,0
KH0669,Unknown,,Simple,0,T1,32,3,14,0.625,0.03125,0.3794454506088931,Normal,1,0,1,0,0,0,0,0,1
KH0670,Unknown,,Complex,0,T1,228,3,1,0.5921052631578947,0.2324561403508772,0.4372645801158693,Candidate,0,1,0,0,0,1,0,0,1
KH0671,Unknown,,Simple,0,T1,1,0,1,1.0,0.0,0.3685762610531181,Normal,0,0,0,0,0,0,0,0,0
KH0672,South Peru,Nazca & Far South,Simple,0,T1,40,0,4,0.675,0.15,0.36801615635811,Normal,0,0,0,0,0,0,0,0,0
KH0673,South Peru,Nazca & Far South,Simple,0,T1,83,2,12,0.6385542168674698,0.6385542168674698,0.4083015927961662,Normal,1,0,0,0,0,0,0,1,0
KH0674,Unknown,,Complex,1,T2,623,8,26,0.7351524879614767,0.0690208667736757,0.5927057992936764,High-confidence,1,1,1,1,1,1,1,1,0
KH0675,Unknown,,Complex,1,T2,285,5,20,0.7157894736842105,0.0842105263157894,0.4913718443870969,Normal,1,0,1,1,0,0,0,1,1
KH0676,Ancon (prob.),Central Coast,Simple,1,T2,138,2,11,0.9927536231884058,0.0144927536231884,0.5609980284288355,High-confidence,1,0,0,1,0,0,0,0,0
KH0677,Huacho (?),Central Coast,Complex,0,T1,308,8,20,0.685064935064935,0.1396103896103896,0.4502634996931965,Normal,1,1,1,1,1,1,0,1,1
KH0678,Gaffron Estate,,Simple,0,T1,63,3,11,0.8095238095238095,0.238095238095238,0.3725914732426126,Normal,1,1,1,0,0,0,0,0,0
KH0679,Gaffron Estate,,Simple,0,T1,44,1,8,0.3636363636363636,0.8181818181818182,0.4249270527865036,Normal,1,0,0,0,0,0,0,0,0
KH0680,Unknown (non-Gaffron),,Simple,0,T1,75,5,7,0.68,0.8133333333333334,0.4189959053974217,Normal,1,1,1,1,0,0,0,0,1
KH0681,Unknown,,Simple,0,T1,54,1,6,0.1666666666666666,0.9444444444444444,0.4695127059391034,Candidate,1,0,0,0,0,0,0,0,0
KH0682,Gaffron Collection,,Simple,0,T1,59,2,12,0.7966101694915254,0.0,0.4083112377820234,Normal,1,0,0,1,0,0,0,0,0
KH0683,Gaffron Collection,,Simple,0,T1,16,1,3,0.75,0.0,0.3560827793446112,Normal,0,0,0,0,1,0,0,0,0
KH0684,Gaffron Collection,,Simple,0,T1,8,0,3,0.5,0.0,0.3773547462986856,Normal,0,0,0,0,0,0,0,0,0
KH0685,Gaffron Collection,,Simple,0,T1,4,0,1,1.0,0.0,0.3683050517603871,Normal,0,0,0,0,0,0,0,0,0
KH0686,Gaffron Collection,,Simple,0,T1,4,0,3,0.75,0.0,0.3610554813996435,Normal,0,0,0,0,0,0,0,0,0
KH0687,Gaffron Collection,,Simple,0,T1,3,1,1,1.0,0.0,0.3646378894964722,Normal,0,1,0,0,0,0,0,0,0
KH0688,Gaffron Collection,,Simple,0,T1,4,1,3,0.75,0.0,0.3528867784834995,Normal,0,0,0,0,1,0,0,0,0
KH0689,Gaffron Collection,,Simple,0,T1,41,2,13,0.6829268292682927,0.048780487804878,0.3957321727393298,Normal,1,0,0,0,0,0,0,0,1
KH0690,Gaffron Collection,,Simple,0,T1,23,4,6,0.782608695652174,0.0,0.3615801015556284,Normal,1,1,1,0,1,0,0,0,0
KH0691,Gaffron Collection,,Simple,0,T1,18,0,10,0.9444444444444444,0.1111111111111111,0.4134160833900862,Normal,0,0,0,0,0,0,0,0,0
KH0692,Unknown,,Complex,1,T2,265,8,63,0.8226415094339623,0.0377358490566037,0.5461416284658219,Candidate,1,1,1,1,1,0,1,1,1
KH0693,Unknown,,Simple,0,T1,89,4,4,0.6966292134831461,0.0786516853932584,0.360136451778078,Normal,1,1,1,0,0,0,0,0,1
KH0694,Unknown,,Complex,1,T2,175,7,115,0.6857142857142857,0.08,0.5355380443097179,High-confidence,1,1,1,1,1,1,0,1,0
KH0695,Unknown,,Complex,0,T1,268,5,7,0.753731343283582,0.4701492537313433,0.4598494239214117,Normal,1,1,1,1,0,0,1,0,0
KH0696,Unknown,,Simple,0,T1,39,2,5,0.9743589743589745,0.1025641025641025,0.3460211940828721,Normal,1,0,0,0,0,0,0,0,1
KH0697,Unknown,,Simple,0,T1,83,3,18,0.9759036144578314,0.1204819277108433,0.3778927172180683,Normal,1,1,0,0,0,0,0,0,1
KH0698,Unknown,,Complex,1,T2,556,7,17,0.8884892086330936,0.2050359712230215,0.4906901836984034,Candidate,1,1,1,1,1,0,0,1,1
KH0699,Near Lima (prob.),Central Coast,Complex,0,T1,250,8,9,0.804,0.188,0.4245664274629819,Normal,1,1,1,1,1,1,0,1,1
KH0700,Stanford Collection (prob. 1905),,Complex,0,T1,162,5,11,0.654320987654321,0.6111111111111112,0.4181533919847643,Normal,1,1,1,1,0,0,0,0,1
KH0701,Goodspeed Collection,,Complex,0,T1,136,6,4,0.6691176470588235,0.0367647058823529,0.3850745734495554,Normal,1,1,1,1,0,0,0,1,1
KH0702,Unknown,,Complex,0,T1,147,6,9,0.6870748299319728,0.2244897959183673,0.385549917286006,Normal,1,1,0,0,1,1,1,1,0
KT002,Southern Coast,Nazca & Far South,Simple,0,T1,59,2,27,0.7457627118644068,0.1525423728813559,0.3852921326456567,Normal,0,0,0,1,0,0,0,0,1
RA001,Ica (Coast),Ica & Paracas,Simple,0,T1,76,2,3,0.5789473684210527,0.2894736842105263,0.3678033121428244,Normal,1,0,0,0,0,1,0,0,0
RA002,Ica,Ica & Paracas,Simple,0,T1,12,0,2,0.0,0.0,0.4218312574314287,Candidate,0,0,0,0,0,0,0,0,0
RA003,Ica,Ica & Paracas,Simple,0,T1,7,0,3,0.2857142857142857,0.0,0.3978350560757242,Normal,0,0,0,0,0,0,0,0,0
RA004,Ica,Ica & Paracas,Simple,0,T1,8,0,1,1.0,0.0,0.3665806599273859,Normal,0,0,0,0,0,0,0,0,0
RA005,Ica,Ica & Paracas,Simple,0,T1,22,2,2,1.0,0.0454545454545454,0.3556737877965024,Normal,1,0,0,0,1,0,0,0,0
RA006,Ica,Ica & Paracas,Simple,0,T1,47,1,3,0.5957446808510638,0.0,0.3890409302355412,Normal,0,0,0,0,0,0,0,1,0
RA007,Ica,Ica & Paracas,Simple,0,T1,7,0,4,0.8571428571428571,0.0,0.3942880028584754,Normal,0,0,0,0,0,0,0,0,0
RA008,Ica,Ica & Paracas,Simple,0,T1,20,1,2,0.95,0.1,0.3515336503994571,Normal,1,0,0,0,0,0,0,0,0
RA009,Ica,Ica & Paracas,Simple,0,T1,8,0,6,1.0,0.0,0.3668926043763759,Normal,0,0,0,0,0,0,0,0,0
